OrderRef,MenuID,BookingID,StaffID,DeliveryStatusID,OrderDate,TableNumber,Quantity,Cost,Discount,DeliveryCost,Sales
22-872-7952,6,246,13,246,27/08/2020,8,1,124.62,53.53,29.68,186.93
22-872-7952,6,246,13,246,27/08/2020,8,1,119.8,61.49,29.68,179.7
22-872-7952,6,246,13,246,27/08/2020,8,1,98,10.52,29.68,147
12-346-4013,7,247,14,247,24/08/2022,4,2,190,47.84,17.98,285
12-346-4013,7,247,14,247,24/08/2022,4,2,52.08,17.4,17.98,78.12
12-346-4013,7,247,14,247,24/08/2022,4,2,310,37.04,17.98,465
12-346-4013,7,247,14,247,24/08/2022,4,2,91.84,67.77,17.98,137.76
12-346-4013,7,247,14,247,24/08/2022,4,2,320,94.76,17.98,480
12-346-4013,7,247,14,247,24/08/2022,4,2,93.13,91.41,17.98,139.695
12-346-4013,7,247,14,247,24/08/2022,4,2,75,24,17.98,112.5
12-346-4013,7,247,14,247,24/08/2022,4,2,144.09,35.44,17.98,216.135
12-346-4013,7,247,14,247,24/08/2022,4,2,125,20,17.98,187.5
12-346-4013,7,247,14,247,24/08/2022,4,2,168.27,9.71,17.98,252.405
12-346-4013,7,247,14,247,24/08/2022,4,2,69.38,10,17.98,104.07
12-346-4013,7,247,14,247,24/08/2022,4,2,190,31.2,17.98,285
12-346-4013,7,247,14,247,24/08/2022,4,2,52.08,15,17.98,78.12
12-346-4013,7,247,14,247,24/08/2022,4,2,310,80.34,17.98,465
12-346-4013,7,247,14,247,24/08/2022,4,2,91.84,53.53,17.98,137.76
12-346-4013,7,247,14,247,24/08/2022,4,2,320,61.49,17.98,480
12-346-4013,7,247,14,247,24/08/2022,4,2,93.13,10.52,17.98,139.695
12-346-4013,7,247,14,247,24/08/2022,4,2,75,54.08,17.98,112.5
12-346-4013,7,247,14,247,24/08/2022,4,2,144.09,23,17.98,216.135
12-346-4013,7,247,14,247,24/08/2022,4,2,125,91.14,17.98,187.5
12-346-4013,7,247,14,247,24/08/2022,4,2,168.27,11.23,17.98,252.405
89-285-0567,13,248,11,248,11/06/2022,13,3,98,94.76,63.49,147
89-285-0567,13,248,11,248,11/06/2022,13,3,83.99,91.41,63.49,125.985
89-285-0567,13,248,11,248,11/06/2022,13,3,225,24,63.49,337.5
89-285-0567,13,248,11,248,11/06/2022,13,3,133.17,35.44,63.49,199.755
89-285-0567,13,248,11,248,11/06/2022,13,3,210,20,63.49,315
89-285-0567,13,248,11,248,11/06/2022,13,3,44.57,9.71,63.49,66.855
89-285-0567,13,248,11,248,11/06/2022,13,3,220,10,63.49,330
89-285-0567,13,248,11,248,11/06/2022,13,3,101.6,31.2,63.49,152.4
89-285-0567,13,248,11,248,11/06/2022,13,3,235,15,63.49,352.5
89-285-0567,13,248,11,248,11/06/2022,13,3,124.62,80.34,63.49,186.93
89-285-0567,13,248,11,248,11/06/2022,13,3,119.8,53.53,63.49,179.7
89-285-0567,13,248,11,248,11/06/2022,13,3,98,61.49,63.49,147
89-285-0567,13,248,11,248,11/06/2022,13,3,83.99,10.52,63.49,125.985
89-285-0567,13,248,11,248,11/06/2022,13,3,225,54.08,63.49,337.5
89-285-0567,13,248,11,248,11/06/2022,13,3,133.17,23,63.49,199.755
89-285-0567,13,248,11,248,11/06/2022,13,3,210,91.14,63.49,315
89-285-0567,13,248,11,248,11/06/2022,13,3,44.57,11.23,63.49,66.855
89-285-0567,13,248,11,248,11/06/2022,13,3,220,98.01,63.49,330
89-285-0567,13,248,11,248,11/06/2022,13,3,101.6,73.09,63.49,152.4
89-285-0567,13,248,11,248,11/06/2022,13,3,235,97.48,63.49,352.5
89-285-0567,13,248,11,248,11/06/2022,13,3,124.62,51.05,63.49,186.93
65-170-4476,14,249,15,249,25/03/2021,4,2,168.27,20,22.11,252.405
65-170-4476,14,249,15,249,25/03/2021,4,2,69.38,9.71,22.11,104.07
65-170-4476,14,249,15,249,25/03/2021,4,2,190,10,22.11,285
65-170-4476,14,249,15,249,25/03/2021,4,2,52.08,31.2,22.11,78.12
65-170-4476,14,249,15,249,25/03/2021,4,2,310,15,22.11,465
65-170-4476,14,249,15,249,25/03/2021,4,2,91.84,80.34,22.11,137.76
65-170-4476,14,249,15,249,25/03/2021,4,2,320,53.53,22.11,480
65-170-4476,14,249,15,249,25/03/2021,4,2,93.13,61.49,22.11,139.695
65-170-4476,14,249,15,249,25/03/2021,4,2,75,10.52,22.11,112.5
65-170-4476,14,249,15,249,25/03/2021,4,2,144.09,54.08,22.11,216.135
65-170-4476,14,249,15,249,25/03/2021,4,2,125,23,22.11,187.5
65-170-4476,14,249,15,249,25/03/2021,4,2,168.27,91.14,22.11,252.405
65-170-4476,14,249,15,249,25/03/2021,4,2,69.38,11.23,22.11,104.07
65-170-4476,14,249,15,249,25/03/2021,4,2,190,98.01,22.11,285
65-170-4476,14,249,15,249,25/03/2021,4,2,52.08,73.09,22.11,78.12
65-170-4476,14,249,15,249,25/03/2021,4,2,310,97.48,22.11,465
65-170-4476,14,249,15,249,25/03/2021,4,2,91.84,51.05,22.11,137.76
65-170-4476,14,249,15,249,25/03/2021,4,2,320,99.24,22.11,480
65-170-4476,14,249,15,249,25/03/2021,4,2,93.13,20.33,22.11,139.695
65-170-4476,14,249,15,249,25/03/2021,4,2,75,68.89,22.11,112.5
65-170-4476,14,249,15,249,25/03/2021,4,2,144.09,89.84,22.11,216.135
33-207-9048,15,250,15,250,4/07/2020,8,1,124.62,15,11.59,186.93
33-207-9048,15,250,15,250,4/07/2020,8,1,119.8,80.34,11.59,179.7
33-207-9048,15,250,15,250,4/07/2020,8,1,98,53.53,11.59,147
33-207-9048,15,250,15,250,4/07/2020,8,1,83.99,61.49,11.59,125.985
33-207-9048,15,250,15,250,4/07/2020,8,1,225,10.52,11.59,337.5
33-207-9048,15,250,15,250,4/07/2020,8,1,133.17,54.08,11.59,199.755
33-207-9048,15,250,15,250,4/07/2020,8,1,210,23,11.59,315
33-207-9048,15,250,15,250,4/07/2020,8,1,44.57,91.14,11.59,66.855
33-207-9048,15,250,15,250,4/07/2020,8,1,220,11.23,11.59,330
33-207-9048,15,250,15,250,4/07/2020,8,1,101.6,98.01,11.59,152.4
33-207-9048,15,250,15,250,4/07/2020,8,1,235,73.09,11.59,352.5
33-207-9048,15,250,15,250,4/07/2020,8,1,124.62,97.48,11.59,186.93
33-207-9048,15,250,15,250,4/07/2020,8,1,119.8,51.05,11.59,179.7
33-207-9048,15,250,15,250,4/07/2020,8,1,98,99.24,11.59,147
33-207-9048,15,250,15,250,4/07/2020,8,1,83.99,20.33,11.59,125.985
33-207-9048,15,250,15,250,4/07/2020,8,1,225,68.89,11.59,337.5
33-207-9048,15,250,15,250,4/07/2020,8,1,133.17,89.84,11.59,199.755
33-207-9048,15,250,15,250,4/07/2020,8,1,210,30,11.59,315
33-207-9048,15,250,15,250,4/07/2020,8,1,44.57,9.12,11.59,66.855
33-207-9048,15,250,15,250,4/07/2020,8,1,220,47.84,11.59,330
33-207-9048,15,250,15,250,4/07/2020,8,1,101.6,17.4,11.59,152.4
72-099-2457,16,251,14,251,15/06/2020,7,3,144.09,10.52,21.36,216.135
72-099-2457,16,251,14,251,15/06/2020,7,3,125,54.08,21.36,187.5
72-099-2457,16,251,14,251,15/06/2020,7,3,168.27,23,21.36,252.405
72-099-2457,16,251,14,251,15/06/2020,7,3,69.38,91.14,21.36,104.07
72-099-2457,16,251,14,251,15/06/2020,7,3,190,11.23,21.36,285
72-099-2457,16,251,14,251,15/06/2020,7,3,52.08,98.01,21.36,78.12
72-099-2457,16,251,14,251,15/06/2020,7,3,310,73.09,21.36,465
72-099-2457,16,251,14,251,15/06/2020,7,3,91.84,97.48,21.36,137.76
72-099-2457,16,251,14,251,15/06/2020,7,3,320,51.05,21.36,480
72-099-2457,16,251,14,251,15/06/2020,7,3,93.13,99.24,21.36,139.695
72-099-2457,16,251,14,251,15/06/2020,7,3,75,20.33,21.36,112.5
72-099-2457,16,251,14,251,15/06/2020,7,3,144.09,68.89,21.36,216.135
72-099-2457,16,251,14,251,15/06/2020,7,3,125,89.84,21.36,187.5
72-099-2457,16,251,14,251,15/06/2020,7,3,168.27,30,21.36,252.405
72-099-2457,16,251,14,251,15/06/2020,7,3,69.38,9.12,21.36,104.07
72-099-2457,16,251,14,251,15/06/2020,7,3,190,47.84,21.36,285
72-099-2457,16,251,14,251,15/06/2020,7,3,52.08,17.4,21.36,78.12
72-099-2457,16,251,14,251,15/06/2020,7,3,310,37.04,21.36,465
72-099-2457,16,251,14,251,15/06/2020,7,3,91.84,67.77,21.36,137.76
72-099-2457,16,251,14,251,15/06/2020,7,3,320,94.76,21.36,480
72-099-2457,16,251,14,251,15/06/2020,7,3,93.13,91.41,21.36,139.695
08-483-5677,17,252,15,252,29/04/2021,13,3,101.6,11.23,79.73,152.4
08-483-5677,17,252,15,252,29/04/2021,13,3,235,98.01,79.73,352.5
08-483-5677,17,252,15,252,29/04/2021,13,3,124.62,73.09,79.73,186.93
08-483-5677,17,252,15,252,29/04/2021,13,3,119.8,97.48,79.73,179.7
08-483-5677,17,252,15,252,29/04/2021,13,3,98,51.05,79.73,147
08-483-5677,17,252,15,252,29/04/2021,13,3,83.99,99.24,79.73,125.985
08-483-5677,17,252,15,252,29/04/2021,13,3,225,20.33,79.73,337.5
08-483-5677,17,252,15,252,29/04/2021,13,3,133.17,68.89,79.73,199.755
08-483-5677,17,252,15,252,29/04/2021,13,3,210,89.84,79.73,315
08-483-5677,17,252,15,252,29/04/2021,13,3,44.57,30,79.73,66.855
08-483-5677,17,252,15,252,29/04/2021,13,3,220,9.12,79.73,330
08-483-5677,17,252,15,252,29/04/2021,13,3,101.6,47.84,79.73,152.4
08-483-5677,17,252,15,252,29/04/2021,13,3,235,17.4,79.73,352.5
08-483-5677,17,252,15,252,29/04/2021,13,3,124.62,37.04,79.73,186.93
08-483-5677,17,252,15,252,29/04/2021,13,3,119.8,67.77,79.73,179.7
08-483-5677,17,252,15,252,29/04/2021,13,3,98,94.76,79.73,147
08-483-5677,17,252,15,252,29/04/2021,13,3,83.99,91.41,79.73,125.985
08-483-5677,17,252,15,252,29/04/2021,13,3,225,24,79.73,337.5
08-483-5677,17,252,15,252,29/04/2021,13,3,133.17,35.44,79.73,199.755
08-483-5677,17,252,15,252,29/04/2021,13,3,210,20,79.73,315
08-483-5677,17,252,15,252,29/04/2021,13,3,44.57,9.71,79.73,66.855
79-268-0334,18,253,14,253,11/02/2021,13,2,93.13,51.05,15.22,139.695
79-268-0334,18,253,14,253,11/02/2021,13,2,75,99.24,15.22,112.5
79-268-0334,18,253,14,253,11/02/2021,13,2,144.09,20.33,15.22,216.135
79-268-0334,18,253,14,253,11/02/2021,13,2,125,68.89,15.22,187.5
79-268-0334,18,253,14,253,11/02/2021,13,2,168.27,89.84,15.22,252.405
79-268-0334,18,253,14,253,11/02/2021,13,2,69.38,30,15.22,104.07
79-268-0334,18,253,14,253,11/02/2021,13,2,190,9.12,15.22,285
79-268-0334,18,253,14,253,11/02/2021,13,2,52.08,47.84,15.22,78.12
79-268-0334,18,253,14,253,11/02/2021,13,2,310,17.4,15.22,465
79-268-0334,18,253,14,253,11/02/2021,13,2,91.84,37.04,15.22,137.76
79-268-0334,18,253,14,253,11/02/2021,13,2,320,67.77,15.22,480
79-268-0334,18,253,14,253,11/02/2021,13,2,93.13,94.76,15.22,139.695
79-268-0334,18,253,14,253,11/02/2021,13,2,75,91.41,15.22,112.5
79-268-0334,18,253,14,253,11/02/2021,13,2,144.09,24,15.22,216.135
79-268-0334,18,253,14,253,11/02/2021,13,2,125,35.44,15.22,187.5
79-268-0334,18,253,14,253,11/02/2021,13,2,168.27,20,15.22,252.405
79-268-0334,18,253,14,253,11/02/2021,13,2,69.38,9.71,15.22,104.07
79-268-0334,18,253,14,253,11/02/2021,13,2,190,10,15.22,285
79-268-0334,18,253,14,253,11/02/2021,13,2,52.08,31.2,15.22,78.12
79-268-0334,18,253,14,253,11/02/2021,13,2,310,15,15.22,465
79-268-0334,18,253,14,253,11/02/2021,13,2,91.84,80.34,15.22,137.76
90-006-4375,19,254,14,254,8/08/2022,3,1,44.57,89.84,65.41,66.855
90-006-4375,19,254,14,254,8/08/2022,3,1,220,30,65.41,330
90-006-4375,19,254,14,254,8/08/2022,3,1,101.6,9.12,65.41,152.4
90-006-4375,19,254,14,254,8/08/2022,3,1,235,47.84,65.41,352.5
90-006-4375,19,254,14,254,8/08/2022,3,1,124.62,17.4,65.41,186.93
90-006-4375,19,254,14,254,8/08/2022,3,1,119.8,37.04,65.41,179.7
90-006-4375,19,254,14,254,8/08/2022,3,1,98,67.77,65.41,147
90-006-4375,19,254,14,254,8/08/2022,3,1,83.99,94.76,65.41,125.985
90-006-4375,19,254,14,254,8/08/2022,3,1,225,91.41,65.41,337.5
90-006-4375,19,254,14,254,8/08/2022,3,1,133.17,24,65.41,199.755
90-006-4375,19,254,14,254,8/08/2022,3,1,210,35.44,65.41,315
90-006-4375,19,254,14,254,8/08/2022,3,1,44.57,20,65.41,66.855
90-006-4375,19,254,14,254,8/08/2022,3,1,220,9.71,65.41,330
90-006-4375,19,254,14,254,8/08/2022,3,1,101.6,10,65.41,152.4
90-006-4375,19,254,14,254,8/08/2022,3,1,235,31.2,65.41,352.5
90-006-4375,19,254,14,254,8/08/2022,3,1,124.62,15,65.41,186.93
90-006-4375,19,254,14,254,8/08/2022,3,1,119.8,80.34,65.41,179.7
90-006-4375,19,254,14,254,8/08/2022,3,1,98,53.53,65.41,147
90-006-4375,19,254,14,254,8/08/2022,3,1,83.99,61.49,65.41,125.985
90-006-4375,19,254,14,254,8/08/2022,3,1,225,10.52,65.41,337.5
90-006-4375,19,254,14,254,8/08/2022,3,1,133.17,54.08,65.41,199.755
04-904-4552,20,255,11,255,14/07/2021,12,2,91.84,17.4,2.73,137.76
04-904-4552,20,255,11,255,14/07/2021,12,2,320,37.04,2.73,480
04-904-4552,20,255,11,255,14/07/2021,12,2,93.13,67.77,2.73,139.695
04-904-4552,20,255,11,255,14/07/2021,12,2,75,94.76,2.73,112.5
04-904-4552,20,255,11,255,14/07/2021,12,2,144.09,91.41,2.73,216.135
04-904-4552,20,255,11,255,14/07/2021,12,2,125,24,2.73,187.5
04-904-4552,20,255,11,255,14/07/2021,12,2,168.27,35.44,2.73,252.405
04-904-4552,20,255,11,255,14/07/2021,12,2,69.38,20,2.73,104.07
04-904-4552,20,255,11,255,14/07/2021,12,2,190,9.71,2.73,285
04-904-4552,20,255,11,255,14/07/2021,12,2,52.08,10,2.73,78.12
04-904-4552,20,255,11,255,14/07/2021,12,2,310,31.2,2.73,465
04-904-4552,20,255,11,255,14/07/2021,12,2,91.84,15,2.73,137.76
04-904-4552,20,255,11,255,14/07/2021,12,2,320,80.34,2.73,480
04-904-4552,20,255,11,255,14/07/2021,12,2,93.13,53.53,2.73,139.695
04-904-4552,20,255,11,255,14/07/2021,12,2,75,61.49,2.73,112.5
04-904-4552,20,255,11,255,14/07/2021,12,2,144.09,10.52,2.73,216.135
04-904-4552,20,255,11,255,14/07/2021,12,2,125,54.08,2.73,187.5
04-904-4552,20,255,11,255,14/07/2021,12,2,168.27,23,2.73,252.405
04-904-4552,20,255,11,255,14/07/2021,12,2,69.38,91.14,2.73,104.07
04-904-4552,20,255,11,255,14/07/2021,12,2,190,11.23,2.73,285
04-904-4552,20,255,11,255,14/07/2021,12,2,52.08,98.01,2.73,78.12
21-104-5976,21,256,15,256,8/01/2022,1,3,133.17,91.41,23.13,199.755
21-104-5976,21,256,15,256,8/01/2022,1,3,210,24,23.13,315
21-104-5976,21,256,15,256,8/01/2022,1,3,44.57,35.44,23.13,66.855
21-104-5976,21,256,15,256,8/01/2022,1,3,220,20,23.13,330
21-104-5976,21,256,15,256,8/01/2022,1,3,101.6,9.71,23.13,152.4
21-104-5976,21,256,15,256,8/01/2022,1,3,235,10,23.13,352.5
21-104-5976,21,256,15,256,8/01/2022,1,3,124.62,31.2,23.13,186.93
21-104-5976,21,256,15,256,8/01/2022,1,3,119.8,15,23.13,179.7
21-104-5976,21,256,15,256,8/01/2022,1,3,98,80.34,23.13,147
21-104-5976,21,256,15,256,8/01/2022,1,3,83.99,53.53,23.13,125.985
21-104-5976,21,256,15,256,8/01/2022,1,3,225,61.49,23.13,337.5
21-104-5976,21,256,15,256,8/01/2022,1,3,133.17,10.52,23.13,199.755
21-104-5976,21,256,15,256,8/01/2022,1,3,210,54.08,23.13,315
21-104-5976,21,256,15,256,8/01/2022,1,3,44.57,23,23.13,66.855
21-104-5976,21,256,15,256,8/01/2022,1,3,220,91.14,23.13,330
21-104-5976,21,256,15,256,8/01/2022,1,3,101.6,11.23,23.13,152.4
21-104-5976,21,256,15,256,8/01/2022,1,3,235,98.01,23.13,352.5
21-104-5976,21,256,15,256,8/01/2022,1,3,124.62,73.09,23.13,186.93
21-104-5976,21,256,15,256,8/01/2022,1,3,119.8,97.48,23.13,179.7
21-104-5976,21,256,15,256,8/01/2022,1,3,98,51.05,23.13,147
21-104-5976,21,256,15,256,8/01/2022,1,3,83.99,99.24,23.13,125.985
31-073-7194,22,257,14,257,18/08/2019,7,2,52.08,9.71,1.29,78.12
31-073-7194,22,257,14,257,18/08/2019,7,2,310,10,1.29,465
31-073-7194,22,257,14,257,18/08/2019,7,2,91.84,31.2,1.29,137.76
31-073-7194,22,257,14,257,18/08/2019,7,2,320,15,1.29,480
31-073-7194,22,257,14,257,18/08/2019,7,2,93.13,80.34,1.29,139.695
31-073-7194,22,257,14,257,18/08/2019,7,2,75,53.53,1.29,112.5
31-073-7194,22,257,14,257,18/08/2019,7,2,144.09,61.49,1.29,216.135
31-073-7194,22,257,14,257,18/08/2019,7,2,125,10.52,1.29,187.5
31-073-7194,22,257,14,257,18/08/2019,7,2,168.27,54.08,1.29,252.405
31-073-7194,22,257,14,257,18/08/2019,7,2,69.38,23,1.29,104.07
31-073-7194,22,257,14,257,18/08/2019,7,2,190,91.14,1.29,285
31-073-7194,22,257,14,257,18/08/2019,7,2,52.08,11.23,1.29,78.12
31-073-7194,22,257,14,257,18/08/2019,7,2,310,98.01,1.29,465
31-073-7194,22,257,14,257,18/08/2019,7,2,91.84,73.09,1.29,137.76
31-073-7194,22,257,14,257,18/08/2019,7,2,320,97.48,1.29,480
31-073-7194,22,257,14,257,18/08/2019,7,2,93.13,51.05,1.29,139.695
31-073-7194,22,257,14,257,18/08/2019,7,2,75,99.24,1.29,112.5
31-073-7194,22,257,14,257,18/08/2019,7,2,144.09,20.33,1.29,216.135
31-073-7194,22,257,14,257,18/08/2019,7,2,125,68.89,1.29,187.5
31-073-7194,22,257,14,257,18/08/2019,7,2,168.27,89.84,1.29,252.405
31-073-7194,22,257,14,257,18/08/2019,7,2,69.38,30,1.29,104.07
88-813-0409,23,258,11,258,17/06/2022,4,1,83.99,80.34,95.47,125.985
88-813-0409,23,258,11,258,17/06/2022,4,1,225,53.53,95.47,337.5
88-813-0409,23,258,11,258,17/06/2022,4,1,133.17,61.49,95.47,199.755
88-813-0409,23,258,11,258,17/06/2022,4,1,210,10.52,95.47,315
88-813-0409,23,258,11,258,17/06/2022,4,1,44.57,54.08,95.47,66.855
88-813-0409,23,258,11,258,17/06/2022,4,1,220,23,95.47,330
88-813-0409,23,258,11,258,17/06/2022,4,1,101.6,91.14,95.47,152.4
88-813-0409,23,258,11,258,17/06/2022,4,1,235,11.23,95.47,352.5
88-813-0409,23,258,11,258,17/06/2022,4,1,124.62,98.01,95.47,186.93
88-813-0409,23,258,11,258,17/06/2022,4,1,119.8,73.09,95.47,179.7
88-813-0409,23,258,11,258,17/06/2022,4,1,98,97.48,95.47,147
88-813-0409,23,258,11,258,17/06/2022,4,1,83.99,51.05,95.47,125.985
88-813-0409,23,258,11,258,17/06/2022,4,1,225,99.24,95.47,337.5
88-813-0409,23,258,11,258,17/06/2022,4,1,133.17,20.33,95.47,199.755
88-813-0409,23,258,11,258,17/06/2022,4,1,210,68.89,95.47,315
88-813-0409,23,258,11,258,17/06/2022,4,1,44.57,89.84,95.47,66.855
88-813-0409,23,258,11,258,17/06/2022,4,1,220,30,95.47,330
88-813-0409,23,258,11,258,17/06/2022,4,1,101.6,9.12,95.47,152.4
88-813-0409,23,258,11,258,17/06/2022,4,1,235,47.84,95.47,352.5
88-813-0409,23,258,11,258,17/06/2022,4,1,124.62,17.4,95.47,186.93
88-813-0409,23,258,11,258,17/06/2022,4,1,119.8,37.04,95.47,179.7
91-163-7915,24,259,14,259,29/06/2022,12,3,69.38,54.08,68.15,104.07
91-163-7915,24,259,14,259,29/06/2022,12,3,190,23,68.15,285
91-163-7915,24,259,14,259,29/06/2022,12,3,52.08,91.14,68.15,78.12
91-163-7915,24,259,14,259,29/06/2022,12,3,310,11.23,68.15,465
91-163-7915,24,259,14,259,29/06/2022,12,3,91.84,98.01,68.15,137.76
91-163-7915,24,259,14,259,29/06/2022,12,3,320,73.09,68.15,480
91-163-7915,24,259,14,259,29/06/2022,12,3,93.13,97.48,68.15,139.695
91-163-7915,24,259,14,259,29/06/2022,12,3,75,51.05,68.15,112.5
91-163-7915,24,259,14,259,29/06/2022,12,3,144.09,99.24,68.15,216.135
91-163-7915,24,259,14,259,29/06/2022,12,3,125,20.33,68.15,187.5
91-163-7915,24,259,14,259,29/06/2022,12,3,168.27,68.89,68.15,252.405
91-163-7915,24,259,14,259,29/06/2022,12,3,69.38,89.84,68.15,104.07
91-163-7915,24,259,14,259,29/06/2022,12,3,190,30,68.15,285
91-163-7915,24,259,14,259,29/06/2022,12,3,52.08,9.12,68.15,78.12
91-163-7915,24,259,14,259,29/06/2022,12,3,310,47.84,68.15,465
91-163-7915,24,259,14,259,29/06/2022,12,3,91.84,17.4,68.15,137.76
91-163-7915,24,259,14,259,29/06/2022,12,3,320,37.04,68.15,480
91-163-7915,24,259,14,259,29/06/2022,12,3,93.13,67.77,68.15,139.695
91-163-7915,24,259,14,259,29/06/2022,12,3,75,94.76,68.15,112.5
91-163-7915,24,259,14,259,29/06/2022,12,3,144.09,91.41,68.15,216.135
91-163-7915,24,259,14,259,29/06/2022,12,3,125,24,68.15,187.5
58-419-3322,13,260,15,260,20/02/2021,11,3,119.8,98.01,67.86,179.7
58-419-3322,13,260,15,260,20/02/2021,11,3,98,73.09,67.86,147
58-419-3322,13,260,15,260,20/02/2021,11,3,83.99,97.48,67.86,125.985
58-419-3322,13,260,15,260,20/02/2021,11,3,225,51.05,67.86,337.5
58-419-3322,13,260,15,260,20/02/2021,11,3,133.17,99.24,67.86,199.755
58-419-3322,13,260,15,260,20/02/2021,11,3,210,20.33,67.86,315
58-419-3322,13,260,15,260,20/02/2021,11,3,44.57,68.89,67.86,66.855
58-419-3322,13,260,15,260,20/02/2021,11,3,220,89.84,67.86,330
58-419-3322,13,260,15,260,20/02/2021,11,3,101.6,30,67.86,152.4
58-419-3322,13,260,15,260,20/02/2021,11,3,235,9.12,67.86,352.5
58-419-3322,13,260,15,260,20/02/2021,11,3,124.62,47.84,67.86,186.93
58-419-3322,13,260,15,260,20/02/2021,11,3,119.8,17.4,67.86,179.7
58-419-3322,13,260,15,260,20/02/2021,11,3,98,37.04,67.86,147
58-419-3322,13,260,15,260,20/02/2021,11,3,83.99,67.77,67.86,125.985
58-419-3322,13,260,15,260,20/02/2021,11,3,225,94.76,67.86,337.5
58-419-3322,13,260,15,260,20/02/2021,11,3,133.17,91.41,67.86,199.755
58-419-3322,13,260,15,260,20/02/2021,11,3,210,24,67.86,315
58-419-3322,13,260,15,260,20/02/2021,11,3,44.57,35.44,67.86,66.855
58-419-3322,13,260,15,260,20/02/2021,11,3,220,20,67.86,330
58-419-3322,13,260,15,260,20/02/2021,11,3,101.6,9.71,67.86,152.4
58-419-3322,13,260,15,260,20/02/2021,11,3,235,10,67.86,352.5
35-795-9456,14,261,13,261,7/02/2022,11,2,125,99.24,75.78,187.5
35-795-9456,14,261,13,261,7/02/2022,11,2,168.27,20.33,75.78,252.405
35-795-9456,14,261,13,261,7/02/2022,11,2,69.38,68.89,75.78,104.07
35-795-9456,14,261,13,261,7/02/2022,11,2,190,89.84,75.78,285
35-795-9456,14,261,13,261,7/02/2022,11,2,52.08,30,75.78,78.12
35-795-9456,14,261,13,261,7/02/2022,11,2,310,9.12,75.78,465
35-795-9456,14,261,13,261,7/02/2022,11,2,91.84,47.84,75.78,137.76
35-795-9456,14,261,13,261,7/02/2022,11,2,320,17.4,75.78,480
35-795-9456,14,261,13,261,7/02/2022,11,2,93.13,37.04,75.78,139.695
35-795-9456,14,261,13,261,7/02/2022,11,2,75,67.77,75.78,112.5
35-795-9456,14,261,13,261,7/02/2022,11,2,144.09,94.76,75.78,216.135
35-795-9456,14,261,13,261,7/02/2022,11,2,125,91.41,75.78,187.5
35-795-9456,14,261,13,261,7/02/2022,11,2,168.27,24,75.78,252.405
35-795-9456,14,261,13,261,7/02/2022,11,2,69.38,35.44,75.78,104.07
35-795-9456,14,261,13,261,7/02/2022,11,2,190,20,75.78,285
35-795-9456,14,261,13,261,7/02/2022,11,2,52.08,9.71,75.78,78.12
35-795-9456,14,261,13,261,7/02/2022,11,2,310,10,75.78,465
35-795-9456,14,261,13,261,7/02/2022,11,2,91.84,31.2,75.78,137.76
35-795-9456,14,261,13,261,7/02/2022,11,2,320,15,75.78,480
35-795-9456,14,261,13,261,7/02/2022,11,2,93.13,80.34,75.78,139.695
35-795-9456,14,261,13,261,7/02/2022,11,2,75,53.53,75.78,112.5
60-081-1759,15,262,12,262,27/07/2019,14,1,235,30,37.47,352.5
60-081-1759,15,262,12,262,27/07/2019,14,1,124.62,9.12,37.47,186.93
60-081-1759,15,262,12,262,27/07/2019,14,1,119.8,47.84,37.47,179.7
60-081-1759,15,262,12,262,27/07/2019,14,1,98,17.4,37.47,147
60-081-1759,15,262,12,262,27/07/2019,14,1,83.99,37.04,37.47,125.985
60-081-1759,15,262,12,262,27/07/2019,14,1,225,67.77,37.47,337.5
60-081-1759,15,262,12,262,27/07/2019,14,1,133.17,94.76,37.47,199.755
60-081-1759,15,262,12,262,27/07/2019,14,1,210,91.41,37.47,315
60-081-1759,15,262,12,262,27/07/2019,14,1,44.57,24,37.47,66.855
60-081-1759,15,262,12,262,27/07/2019,14,1,220,35.44,37.47,330
60-081-1759,15,262,12,262,27/07/2019,14,1,101.6,20,37.47,152.4
60-081-1759,15,262,12,262,27/07/2019,14,1,235,9.71,37.47,352.5
60-081-1759,15,262,12,262,27/07/2019,14,1,124.62,10,37.47,186.93
60-081-1759,15,262,12,262,27/07/2019,14,1,119.8,31.2,37.47,179.7
60-081-1759,15,262,12,262,27/07/2019,14,1,98,15,37.47,147
60-081-1759,15,262,12,262,27/07/2019,14,1,83.99,80.34,37.47,125.985
60-081-1759,15,262,12,262,27/07/2019,14,1,225,53.53,37.47,337.5
60-081-1759,15,262,12,262,27/07/2019,14,1,133.17,61.49,37.47,199.755
60-081-1759,15,262,12,262,27/07/2019,14,1,210,10.52,37.47,315
60-081-1759,15,262,12,262,27/07/2019,14,1,44.57,54.08,37.47,66.855
60-081-1759,15,262,12,262,27/07/2019,14,1,220,23,37.47,330
35-907-6473,16,263,12,263,2/11/2021,8,2,75,37.04,71.27,112.5
35-907-6473,16,263,12,263,2/11/2021,8,2,144.09,67.77,71.27,216.135
35-907-6473,16,263,12,263,2/11/2021,8,2,125,94.76,71.27,187.5
35-907-6473,16,263,12,263,2/11/2021,8,2,168.27,91.41,71.27,252.405
35-907-6473,16,263,12,263,2/11/2021,8,2,69.38,24,71.27,104.07
35-907-6473,16,263,12,263,2/11/2021,8,2,190,35.44,71.27,285
35-907-6473,16,263,12,263,2/11/2021,8,2,52.08,20,71.27,78.12
